fieldmap_name:      	VPU29_Gap10.0mm
timestamp:          	2025-03-25_10-34-28
filename:           	2025-03-25_VPU29_Gap10.0mm_Fieldmap_X=-2_2mm_Z=-1380_1380mm_ID=5230.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap10.0mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.85
probey_temp[degC]:  	-57.47
probez_temp[degC]:  	-0.31
transd_temp[degC]:  	-0.58
room_temp[degC]:    	25.12
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
-1.000	0.0	-1375.0	5.7749912411e-06	8.8673125266e-06	4.6547820905e-06
0.000	0.0	-1375.0	6.0207614618e-06	8.8582123842e-06	4.5892386754e-06
1.000	0.0	-1375.0	5.9791408248e-06	7.3593240631e-06	4.7970070175e-06
2.000	0.0	-1375.0	4.1853201241e-06	7.6872805467e-06	3.7829047333e-06
-2.000	0.0	-1374.0	5.011478986e-06	7.9571226073e-06	3.2025456376e-06
-1.000	0.0	-1374.0	6.2875576519e-06	9.0928484884e-06	4.4013546918e-06
0.000	0.0	-1374.0	5.6401734438e-06	8.8378688226e-06	4.4606864761e-06
1.000	0.0	-1374.0	5.5057869484e-06	7.3150179644e-06	4.6185832763e-06
2.000	0.0	-1374.0	3.831436884e-06	7.5726328066e-06	2.8149969914e-06
-2.000	0.0	-1373.0	4.7870222692e-06	8.0473861821e-06	3.1755214736e-06
-1.000	0.0	-1373.0	6.1075609767e-06	8.6090652421e-06	3.6537099515e-06
0.000	0.0	-1373.0	5.7638492743e-06	8.8527312173e-06	4.1422868466e-06
1.000	0.0	-1373.0	5.1072280162e-06	7.5673624539e-06	4.4190614096e-06
2.000	0.0	-1373.0	3.5858104303e-06	7.8042121063e-06	2.9758568108e-06
-2.000	0.0	-1372.0	4.3798013563e-06	8.003220626e-06	3.0679246036e-06
-1.000	0.0	-1372.0	6.5518019722e-06	9.1574278774e-06	4.3571949943e-06
0.000	0.0	-1372.0	5.5537333471e-06	8.6235060086e-06	4.1037675956e-06
1.000	0.0	-1372.0	4.9184974766e-06	6.9548420576e-06	4.4960285136e-06
2.000	0.0	-1372.0	4.0742958169e-06	7.8834430759e-06	3.595306342e-06
-2.000	0.0	-1371.0	4.7095316877e-06	7.4379928618e-06	3.3870382135e-06
-1.000	0.0	-1371.0	5.6012484439e-06	8.9107050976e-06	4.1213315173e-06
0.000	0.0	-1371.0	5.6074304383e-06	8.869947703e-06	4.3358112766e-06
1.000	0.0	-1371.0	4.8321292635e-06	6.9464446289e-06	4.7610223974e-06
2.000	0.0	-1371.0	4.1846012875e-06	7.5932574537e-06	3.6755220575e-06
-2.000	0.0	-1370.0	4.6488618818e-06	7.6345067479e-06	3.6998687945e-06
-1.000	0.0	-1370.0	5.5929458816e-06	8.6206600181e-06	3.8714383224e-06
0.000	0.0	-1370.0	5.5355467821e-06	8.9143240731e-06	4.2019042232e-06
1.000	0.0	-1370.0	5.0387588336e-06	7.3887677671e-06	4.2225739603e-06
2.000	0.0	-1370.0	4.239089099e-06	7.7957444062e-06	3.2823329649e-06
-2.000	0.0	-1369.0	4.6014905523e-06	7.8164393247e-06	2.861905514e-06
-1.000	0.0	-1369.0	5.2534034312e-06	9.353660678e-06	4.0562878886e-06
0.000	0.0	-1369.0	5.5059307157e-06	8.360128914e-06	4.0919155183e-06
1.000	0.0	-1369.0	5.6532562692e-06	7.3239072927e-06	4.2737306672e-06
2.000	0.0	-1369.0	3.483591871e-06	7.7810225542e-06	3.3304552544e-06
-2.000	0.0	-1368.0	4.2564849439e-06	7.3907705012e-06	3.5244080727e-06
-1.000	0.0	-1368.0	6.3573926239e-06	9.4471918714e-06	3.6121562831e-06
0.000	0.0	-1368.0	5.9977586918e-06	8.9525165627e-06	4.1544245161e-06
1.000	0.0	-1368.0	4.782888959e-06	7.2536359227e-06	4.26701925e-06
2.000	0.0	-1368.0	4.23930475e-06	7.1798861199e-06	3.3333468756e-06
-2.000	0.0	-1367.0	4.6968801642e-06	7.7692169641e-06	2.3749707743e-06
-1.000	0.0	-1367.0	5.4037840401e-06	8.644200927e-06	4.0057737641e-06
0.000	0.0	-1367.0	6.0028624314e-06	9.0130553479e-06	4.0467562481e-06
1.000	0.0	-1367.0	5.6947331389e-06	7.4267494426e-06	4.7347836119e-06
2.000	0.0	-1367.0	4.3494664533e-06	7.910321875e-06	3.0622841572e-06
-2.000	0.0	-1366.0	5.0597129194e-06	7.9685065693e-06	2.6906929765e-06
-1.000	0.0	-1366.0	5.6495542609e-06	8.3399258952e-06	4.2259653679e-06
0.000	0.0	-1366.0	6.0867506582e-06	9.5262822982e-06	4.6782006528e-06
1.000	0.0	-1366.0	5.5776706046e-06	7.4937531938e-06	4.3295282477e-06
2.000	0.0	-1366.0	4.3590629214e-06	7.672418152e-06	3.7204671336e-06
-2.000	0.0	-1365.0	4.8173571722e-06	7.5694354593e-06	2.8300976802e-06
-1.000	0.0	-1365.0	6.1950074445e-06	8.7762759668e-06	4.1333263907e-06
0.000	0.0	-1365.0	6.0090444258e-06	9.0981188412e-06	4.3652986736e-06
1.000	0.0	-1365.0	5.9200524594e-06	7.6222795295e-06	4.4520830103e-06
2.000	0.0	-1365.0	3.7445654853e-06	7.4497281806e-06	3.1035522334e-06
-2.000	0.0	-1364.0	4.2655063427e-06	8.0387076679e-06	3.0365451582e-06
-1.000	0.0	-1364.0	5.5506782917e-06	9.0225068471e-06	4.2551671727e-06
0.000	0.0	-1364.0	6.383522333e-06	9.0136877902e-06	4.1210459251e-06
1.000	0.0	-1364.0	5.2957429047e-06	7.7109619984e-06	4.2912231908e-06
2.000	0.0	-1364.0	4.2451273262e-06	7.0692789836e-06	3.0919857484e-06
-2.000	0.0	-1363.0	4.9817910359e-06	7.5170832887e-06	2.2735855353e-06
-1.000	0.0	-1363.0	5.6408922803e-06	8.1875072937e-06	4.0651055484e-06
0.000	0.0	-1363.0	6.2186571674e-06	8.2840250204e-06	4.5351903472e-06
1.000	0.0	-1363.0	5.5327792613e-06	7.0221268943e-06	4.2522755515e-06
2.000	0.0	-1363.0	4.2657938774e-06	7.1308718394e-06	3.8690464875e-06
-2.000	0.0	-1362.0	5.1912600104e-06	7.6370716529e-06	3.038865595e-06
-1.000	0.0	-1362.0	5.6733477511e-06	8.5683781189e-06	4.3480917422e-06
0.000	0.0	-1362.0	5.3976739293e-06	8.750380967e-06	4.561928919e-06
1.000	0.0	-1362.0	5.6347821695e-06	7.1892673478e-06	3.7195389589e-06
2.000	0.0	-1362.0	3.8643955404e-06	6.8988006401e-06	3.4041023488e-06
-2.000	0.0	-1361.0	5.1972263538e-06	8.2644544438e-06	2.9878516842e-06
-1.000	0.0	-1361.0	5.9792127085e-06	8.8203009801e-06	4.1333263907e-06
0.000	0.0	-1361.0	5.7306030833e-06	8.5333127053e-06	4.6333983728e-06
1.000	0.0	-1361.0	5.2747169353e-06	7.4180709284e-06	3.9078513308e-06
2.000	0.0	-1361.0	3.7836342526e-06	7.4563336893e-06	3.5985549535e-06
-2.000	0.0	-1360.0	5.4701326549e-06	7.3586916208e-06	3.0114130426e-06
-1.000	0.0	-1360.0	6.4226629838e-06	8.4306813694e-06	4.2703392595e-06
0.000	0.0	-1360.0	6.29715412e-06	8.2989576865e-06	4.2013330387e-06
1.000	0.0	-1360.0	5.8326778752e-06	7.4497984519e-06	3.9934932986e-06
2.000	0.0	-1360.0	3.6934202638e-06	7.4789610705e-06	3.4968127241e-06
-2.000	0.0	-1359.0	4.8886657592e-06	7.8864296092e-06	3.685125096e-06
-1.000	0.0	-1359.0	6.7067112514e-06	8.829120037e-06	4.7049392246e-06
0.000	0.0	-1359.0	5.8501456037e-06	8.1116142142e-06	4.7828345034e-06
1.000	0.0	-1359.0	5.472828292e-06	7.5816626777e-06	4.4340193022e-06
2.000	0.0	-1359.0	3.7419417319e-06	7.5586136683e-06	3.7138271144e-06
-2.000	0.0	-1358.0	4.9579975457e-06	7.6285336814e-06	2.5650323985e-06
-1.000	0.0	-1358.0	6.3595131918e-06	9.2274884332e-06	4.1839119131e-06
0.000	0.0	-1358.0	6.0059893704e-06	8.0439077492e-06	4.2163623294e-06
1.000	0.0	-1358.0	5.3081787773e-06	7.6054846721e-06	4.228642795e-06
2.000	0.0	-1358.0	3.6819188788e-06	7.6613152755e-06	3.6900515619e-06
-2.000	0.0	-1357.0	4.5623499015e-06	7.7192891557e-06	3.2381732674e-06
-1.000	0.0	-1357.0	5.8711715731e-06	8.9722979533e-06	4.2584157842e-06
0.000	0.0	-1357.0	6.3384872224e-06	8.3630451759e-06	4.5050603677e-06
1.000	0.0	-1357.0	5.2485872262e-06	7.5729841635e-06	3.8775785551e-06
2.000	0.0	-1357.0	3.9664703324e-06	7.7097673851e-06	3.7319622206e-06
-2.000	0.0	-1356.0	4.3405169381e-06	8.1586960321e-06	3.2528455679e-06
-1.000	0.0	-1356.0	5.8204576536e-06	8.4244974889e-06	4.1599221664e-06
0.000	0.0	-1356.0	6.413425934e-06	8.941554229e-06	4.6540681099e-06
1.000	0.0	-1356.0	5.0381837643e-06	7.4142411387e-06	3.8330618674e-06
2.000	0.0	-1356.0	4.559726148e-06	7.6927617136e-06	3.7823335488e-06
-2.000	0.0	-1355.0	4.5651174222e-06	7.9183679468e-06	3.473536958e-06
-1.000	0.0	-1355.0	5.574256131e-06	8.6506658931e-06	4.1006617802e-06
0.000	0.0	-1355.0	6.3112073748e-06	7.6716451669e-06	4.4461569717e-06
1.000	0.0	-1355.0	5.6886230281e-06	7.6754749566e-06	4.142786633e-06
2.000	0.0	-1355.0	4.2174161767e-06	7.2098919949e-06	3.9220238448e-06
-2.000	0.0	-1354.0	4.5387720622e-06	7.485144951e-06	2.7852954002e-06
-1.000	0.0	-1354.0	6.248848303e-06	8.9136916308e-06	4.2408518625e-06
0.000	0.0	-1354.0	6.4465283577e-06	8.1028654286e-06	4.5767440156e-06
1.000	0.0	-1354.0	5.2482996916e-06	7.4087599719e-06	3.7577726177e-06
2.000	0.0	-1354.0	4.5926129208e-06	7.649439414e-06	3.803074684e-06
-2.000	0.0	-1353.0	4.5000627133e-06	7.5613893874e-06	3.0385800028e-06
-1.000	0.0	-1353.0	6.1618331372e-06	9.3766394159e-06	3.6482123012e-06
0.000	0.0	-1353.0	6.4380101444e-06	8.3842319939e-06	4.8739027235e-06
1.000	0.0	-1353.0	5.2335276002e-06	7.678883118e-06	3.7732302967e-06
2.000	0.0	-1353.0	4.4126162454e-06	7.7721332259e-06	3.5747794009e-06
-2.000	0.0	-1352.0	4.2621637527e-06	7.6138118294e-06	3.3600140494e-06
-1.000	0.0	-1352.0	6.0623820987e-06	8.8937696974e-06	3.5711024011e-06
0.000	0.0	-1352.0	6.4284136763e-06	8.0379346828e-06	4.9072099165e-06
1.000	0.0	-1352.0	5.3170564088e-06	7.5668705543e-06	4.2797281039e-06
2.000	0.0	-1352.0	3.8670192939e-06	7.4175087574e-06	3.5564301006e-06
-2.000	0.0	-1351.0	4.6313941533e-06	7.4648716608e-06	3.3513391857e-06
-1.000	0.0	-1351.0	6.6327789109e-06	8.6213627318e-06	3.6457490683e-06
0.000	0.0	-1351.0	5.9035551603e-06	8.7918410753e-06	4.3176761705e-06
1.000	0.0	-1351.0	4.9274469918e-06	7.9775364403e-06	4.4756443687e-06
2.000	0.0	-1351.0	4.3621898605e-06	7.3561267158e-06	3.6573155533e-06
-2.000	0.0	-1350.0	4.7002946379e-06	7.1419747158e-06	3.0834536808e-06
-1.000	0.0	-1350.0	6.0566314062e-06	8.319090434e-06	3.8180325767e-06
0.000	0.0	-1350.0	5.8444667948e-06	8.3278392195e-06	4.3749017121e-06
1.000	0.0	-1350.0	5.4639506604e-06	6.8224859323e-06	4.3776505373e-06
2.000	0.0	-1350.0	3.8313650004e-06	7.9361466034e-06	3.6454634761e-06
-2.000	0.0	-1349.0	5.2121422125e-06	7.9127462372e-06	2.5236215262e-06
-1.000	0.0	-1349.0	6.5273615291e-06	8.3163849862e-06	4.3745447218e-06
0.000	0.0	-1349.0	5.9043458805e-06	8.3514503998e-06	4.3266366265e-06
1.000	0.0	-1349.0	6.1497566829e-06	8.1739097837e-06	4.0976273628e-06
2.000	0.0	-1349.0	3.8646830751e-06	7.81004463e-06	4.0531820731e-06
-2.000	0.0	-1348.0	5.4639506604e-06	7.6840831994e-06	2.9374803559e-06
-1.000	0.0	-1348.0	6.2786800204e-06	8.5013743676e-06	4.5947363256e-06
0.000	0.0	-1348.0	5.7031794685e-06	8.6944800922e-06	4.3087871125e-06
1.000	0.0	-1348.0	6.2636203944e-06	8.175771975e-06	4.2047244464e-06
2.000	0.0	-1348.0	3.7381678399e-06	7.6024278675e-06	3.9612570764e-06
-2.000	0.0	-1347.0	4.9518155513e-06	7.3327263496e-06	3.0179816637e-06
-1.000	0.0	-1347.0	6.4822545348e-06	8.2081319408e-06	4.147855895e-06
0.000	0.0	-1347.0	5.9636498969e-06	8.782389576e-06	4.2882601715e-06
1.000	0.0	-1347.0	6.2583728875e-06	8.0003746356e-06	4.2996838604e-06
2.000	0.0	-1347.0	4.0713126452e-06	7.3414751351e-06	3.4010679315e-06
-2.000	0.0	-1346.0	4.8468294713e-06	7.0512192415e-06	2.8036447006e-06
-1.000	0.0	-1346.0	6.6531579275e-06	8.5978218229e-06	3.8628348566e-06
0.000	0.0	-1346.0	6.8813166523e-06	8.7794733142e-06	4.4994913193e-06
1.000	0.0	-1346.0	5.775206892e-06	8.0884246621e-06	4.4761441551e-06
2.000	0.0	-1346.0	4.2332665229e-06	7.5349322166e-06	3.782547743e-06
-2.000	0.0	-1345.0	5.2600167276e-06	8.0542025049e-06	3.1370022225e-06
-1.000	0.0	-1345.0	5.8737234429e-06	8.1902127415e-06	4.0893094893e-06
0.000	0.0	-1345.0	6.4767913769e-06	8.1636852993e-06	4.3803279644e-06
1.000	0.0	-1345.0	5.4662868793e-06	7.8655238766e-06	3.4372667457e-06
2.000	0.0	-1345.0	3.9095025348e-06	7.5318754121e-06	3.1662754253e-06
-2.000	0.0	-1344.0	5.4965498985e-06	7.6460312525e-06	2.6125121055e-06
-1.000	0.0	-1344.0	6.3869368067e-06	8.0270426204e-06	3.9218810487e-06
0.000	0.0	-1344.0	5.7178796762e-06	8.8235685988e-06	4.8385606859e-06
1.000	0.0	-1344.0	5.760794219e-06	7.5583325828e-06	3.172272862e-06
2.000	0.0	-1344.0	3.5197493501e-06	7.7276163131e-06	3.4495472113e-06
-2.000	0.0	-1343.0	5.4491066854e-06	7.5845086682e-06	2.7415640911e-06
-1.000	0.0	-1343.0	5.9699756586e-06	8.0824515957e-06	4.1602791567e-06
0.000	0.0	-1343.0	5.8617188723e-06	8.5656023997e-06	5.1450368401e-06
1.000	0.0	-1343.0	5.5086263528e-06	7.338699416e-06	3.7708384619e-06
2.000	0.0	-1343.0	4.3979160377e-06	7.9246220987e-06	3.2287844231e-06
-2.000	0.0	-1342.0	5.5299398569e-06	7.5846492109e-06	2.1879435675e-06
-1.000	0.0	-1342.0	5.8772816839e-06	8.357564009e-06	3.7345682496e-06
0.000	0.0	-1342.0	6.3537624993e-06	8.2725005157e-06	4.4575806606e-06
1.000	0.0	-1342.0	5.5720636794e-06	7.3474482016e-06	3.8447711485e-06
2.000	0.0	-1342.0	4.6402717849e-06	7.3212721163e-06	3.2857243725e-06
-2.000	0.0	-1341.0	5.412805439e-06	7.6140226435e-06	2.696476219e-06
-1.000	0.0	-1341.0	6.0902370155e-06	8.4134648838e-06	3.9937788908e-06
0.000	0.0	-1341.0	6.2071557824e-06	8.9729303956e-06	3.8980340981e-06
1.000	0.0	-1341.0	5.3108744144e-06	7.1919727955e-06	3.7019036391e-06
2.000	0.0	-1341.0	3.8638923548e-06	7.5785356017e-06	2.9434063945e-06
-2.000	0.0	-1340.0	5.6234245518e-06	7.5725625353e-06	3.5859888957e-06
-1.000	0.0	-1340.0	6.1045059213e-06	7.9649578651e-06	3.9404445432e-06
0.000	0.0	-1340.0	5.1158181131e-06	8.3690885137e-06	4.4402309331e-06
1.000	0.0	-1340.0	5.3615883339e-06	7.8956000229e-06	3.967111717e-06
2.000	0.0	-1340.0	3.9038237259e-06	7.9155922277e-06	3.2948276246e-06
-2.000	0.0	-1339.0	5.2273456058e-06	7.9302438083e-06	3.6008039922e-06
-1.000	0.0	-1339.0	6.3986538426e-06	8.2439000681e-06	2.9136334053e-06
0.000	0.0	-1339.0	5.7790526676e-06	8.2025102312e-06	4.3510547615e-06
1.000	0.0	-1339.0	6.159784453e-06	7.4347955145e-06	3.931269893e-06
2.000	0.0	-1339.0	3.9872806509e-06	8.1524418801e-06	3.228641627e-06
-2.000	0.0	-1338.0	4.8709104961e-06	7.69873478e-06	3.7560233653e-06
-1.000	0.0	-1338.0	6.0267278052e-06	8.0852975861e-06	3.7196103569e-06
0.000	0.0	-1338.0	5.7394807149e-06	8.4106188933e-06	3.7970772473e-06
1.000	0.0	-1338.0	5.3221601484e-06	7.7224865031e-06	3.8926792439e-06
2.000	0.0	-1338.0	3.9481400001e-06	8.3022253052e-06	3.5270141017e-06
-2.000	0.0	-1337.0	4.6123449844e-06	7.4880612129e-06	3.3626914765e-06
-1.000	0.0	-1337.0	6.29046894e-06	7.8301071062e-06	4.4394455545e-06
0.000	0.0	-1337.0	6.0692829297e-06	8.3807535611e-06	3.5678537895e-06
1.000	0.0	-1337.0	6.2369156161e-06	7.2563413704e-06	3.7227875704e-06
2.000	0.0	-1337.0	4.3800888909e-06	7.76900615e-06	3.1870879586e-06
-2.000	0.0	-1336.0	5.3326911041e-06	7.4763258941e-06	3.1010890005e-06
-1.000	0.0	-1336.0	5.969903775e-06	8.1351551231e-06	4.3895026145e-06
0.000	0.0	-1336.0	5.7597159641e-06	8.3720750469e-06	3.6842683194e-06
1.000	0.0	-1336.0	6.323930782e-06	7.535002488e-06	3.1482117173e-06
2.000	0.0	-1336.0	4.691273239e-06	7.9272572751e-06	3.2768353146e-06
-2.000	0.0	-1335.0	4.8589059255e-06	8.0386373965e-06	3.0711018171e-06
-1.000	0.0	-1335.0	5.9371607696e-06	8.2522974968e-06	3.9305559125e-06
0.000	0.0	-1335.0	5.7962328615e-06	8.3457584189e-06	3.9340187182e-06
1.000	0.0	-1335.0	6.0301422789e-06	8.088776019e-06	3.2529169659e-06
2.000	0.0	-1335.0	4.4034510792e-06	7.895037852e-06	3.1310761839e-06
-2.000	0.0	-1334.0	5.3648590403e-06	8.093905829e-06	3.7026176197e-06
-1.000	0.0	-1334.0	6.2009019043e-06	7.8214988633e-06	4.401711682e-06
0.000	0.0	-1334.0	5.7968079307e-06	8.8060007563e-06	4.0383669766e-06
1.000	0.0	-1334.0	5.7212941498e-06	7.2998042128e-06	3.5890947111e-06
2.000	0.0	-1334.0	4.0053953323e-06	7.874624019e-06	2.8213514184e-06
-2.000	0.0	-1333.0	5.8477375012e-06	7.7950416925e-06	3.1455342902e-06
-1.000	0.0	-1333.0	6.4289168619e-06	7.912324609e-06	4.1153340806e-06
0.000	0.0	-1333.0	5.8976607005e-06	8.5452588381e-06	3.8032888782e-06
1.000	0.0	-1333.0	5.7637773907e-06	7.3682836628e-06	3.8208527999e-06
2.000	0.0	-1333.0	4.4039542648e-06	7.4760448086e-06	3.3575508165e-06
-2.000	0.0	-1332.0	5.1070842488e-06	7.9277491747e-06	3.5536098774e-06
-1.000	0.0	-1332.0	5.8406210192e-06	8.6217140887e-06	4.190123544e-06
0.000	0.0	-1332.0	6.62922067e-06	8.0499510871e-06	3.7734444909e-06
1.000	0.0	-1332.0	5.3978895803e-06	6.9075494256e-06	4.2056526211e-06
2.000	0.0	-1332.0	4.250590484e-06	7.5436107308e-06	3.3771495828e-06
-2.000	0.0	-1331.0	5.3621634031e-06	7.3618186967e-06	3.7198959491e-06
-1.000	0.0	-1331.0	5.4785789845e-06	8.7327428532e-06	4.1815914763e-06
0.000	0.0	-1331.0	6.3834504493e-06	8.2989576865e-06	3.6480695051e-06
1.000	0.0	-1331.0	5.7635617397e-06	7.6644423515e-06	3.3981049122e-06
2.000	0.0	-1331.0	4.3076301653e-06	7.9978097305e-06	3.5857033035e-06
-2.000	0.0	-1330.0	5.386244428e-06	7.7314461027e-06	3.8599432354e-06
-1.000	0.0	-1330.0	5.6408922803e-06	8.4362328077e-06	3.7615210156e-06
0.000	0.0	-1330.0	6.2395393695e-06	8.7472538911e-06	4.2410660567e-06
1.000	0.0	-1330.0	5.9132953957e-06	7.2274598374e-06	3.4845322586e-06
2.000	0.0	-1330.0	4.6763573804e-06	7.6457501671e-06	3.7229303665e-06
-2.000	0.0	-1329.0	5.2633593176e-06	7.6077684916e-06	3.460756706e-06
-1.000	0.0	-1329.0	5.7426076539e-06	8.454152007e-06	4.1334691868e-06
0.000	0.0	-1329.0	6.2487764194e-06	8.2811087585e-06	4.1006617802e-06
1.000	0.0	-1329.0	5.7662573768e-06	6.8961654637e-06	3.7646982291e-06
2.000	0.0	-1329.0	4.4756222701e-06	8.0362130342e-06	4.0179828317e-06
-2.000	0.0	-1328.0	5.2958147884e-06	7.8892755997e-06	3.5502184698e-06
-1.000	0.0	-1328.0	5.8773535676e-06	8.7793327714e-06	3.9872816677e-06
0.000	0.0	-1328.0	6.4405620142e-06	8.2318133925e-06	4.4309134868e-06
1.000	0.0	-1328.0	5.81704318e-06	7.1689237862e-06	4.2705534537e-06
2.000	0.0	-1328.0	4.4906818961e-06	7.1448909777e-06	3.2349960539e-06
-2.000	0.0	-1327.0	5.8085249667e-06	7.9594064269e-06	3.5657475469e-06
-1.000	0.0	-1327.0	5.8320309223e-06	8.4160297888e-06	3.7946140144e-06
0.000	0.0	-1327.0	6.3174612529e-06	8.1291117853e-06	3.9398019607e-06
1.000	0.0	-1327.0	5.8322465733e-06	7.2684280461e-06	4.1539247297e-06
2.000	0.0	-1327.0	4.2206149994e-06	7.6405500857e-06	3.2469909273e-06
-2.000	0.0	-1326.0	5.1998501073e-06	7.9622524174e-06	2.800396089e-06
-1.000	0.0	-1326.0	5.9341775978e-06	8.2757681344e-06	3.6844111155e-06
0.000	0.0	-1326.0	6.1045059213e-06	8.0912706526e-06	4.0624995194e-06
1.000	0.0	-1326.0	5.8176901329e-06	7.1102471923e-06	4.1846258937e-06
2.000	0.0	-1326.0	4.6521325882e-06	7.5640245638e-06	3.6840541252e-06
-2.000	0.0	-1325.0	5.1943150657e-06	7.7103295561e-06	3.1782702987e-06
-1.000	0.0	-1325.0	6.0061331377e-06	8.2612570965e-06	3.5052733937e-06
0.000	0.0	-1325.0	6.7041593816e-06	7.4349360572e-06	4.2256083776e-06
1.000	0.0	-1325.0	5.5564289842e-06	7.0607410121e-06	3.2969338672e-06
2.000	0.0	-1325.0	4.7841828648e-06	7.4643094898e-06	3.7052236487e-06
-2.000	0.0	-1324.0	5.2636468522e-06	7.8685806812e-06	4.1367177983e-06
-1.000	0.0	-1324.0	5.9821958802e-06	7.8594102674e-06	3.7798703159e-06
0.000	0.0	-1324.0	7.0249401974e-06	7.8076202678e-06	4.1750942532e-06
1.000	0.0	-1324.0	6.0539357691e-06	6.805901889e-06	4.178628457e-06
2.000	0.0	-1324.0	5.1073717835e-06	7.6931833418e-06	3.5205882767e-06
-2.000	0.0	-1323.0	4.99641936e-06	7.842053239e-06	3.8121779361e-06
-1.000	0.0	-1323.0	6.0302860462e-06	8.6448333694e-06	3.6185821081e-06
0.000	0.0	-1323.0	6.5718215705e-06	7.8746942904e-06	3.8746155358e-06
1.000	0.0	-1323.0	6.0991865307e-06	7.0633761885e-06	4.0650341504e-06
2.000	0.0	-1323.0	5.3202552315e-06	7.7430408788e-06	3.838916508e-06
-2.000	0.0	-1322.0	5.2605199132e-06	7.9800310739e-06	3.0563581186e-06
-1.000	0.0	-1322.0	5.7212222662e-06	8.662049855e-06	4.2316772124e-06
0.000	0.0	-1322.0	6.3922561972e-06	7.4523633569e-06	3.3358815066e-06
1.000	0.0	-1322.0	6.017993941e-06	7.1272528638e-06	3.9640059016e-06
2.000	0.0	-1322.0	4.6880744163e-06	7.8156663396e-06	3.6513895147e-06
-2.000	0.0	-1321.0	5.2750763536e-06	7.9480927363e-06	3.0981973793e-06
-1.000	0.0	-1321.0	5.9431989967e-06	8.1819558555e-06	3.9874958619e-06
0.000	0.0	-1321.0	6.1258194254e-06	7.7163728939e-06	3.6041953999e-06
1.000	0.0	-1321.0	6.2999216408e-06	7.5850005677e-06	3.9846042406e-06
2.000	0.0	-1321.0	4.6102244166e-06	7.7835171879e-06	3.5862744879e-06
-2.000	0.0	-1320.0	5.4518742062e-06	7.7863631784e-06	3.4134197951e-06
